H_neurons_1	H_neurons_2	H_neurons_3	NR_neurons_1	NR_neurons_2	NR_neurons_3
FAM182A	0.801188322519962	0.248133157780778	0.5451717499995	1.93289752937038	1.73624675538888	3.05133517758805
FAM182B	5.42342864475051	3.52349084048705	1.817239166665	5.73634105490564	15.0474718800369	12.6214318709324
FAM183A	3.63616238682136	0.794026104898491	1.453791333332	1.93289752937038	1.42056552713635	1.04022790145047
FAM184A	48.5643383189023	38.9569057715822	23.4423852499785	42.4613941129428	37.1977713957556	40.291494049515
FAM184B	7.27232477364273	4.21826368227323	3.8162022499965	8.10569931671449	15.7840614126261	35.7144912831329
FAM185A	3.51290264489522	4.56565010316632	3.0893065833305	5.48693492208365	3.6829476629461	3.05133517758805
FAM188A	37.7174810294013	72.3060021773188	33.9823724166355	48.6341959002869	42.3538981238802	37.5175529789804
FAM189A1	7.27232477364273	5.75668926051406	30.166170166639	18.3313507624158	166.258780212995	96.6718463081306
FAM189A2	3.32801303200599	0.843652736454647	1.2720674166655	11.5350336430168	15.0474718800369	10.8183701750849
FAM189B	30.6300458686478	24.3666760940724	78.9590417915943	33.4204217981459	24.3600681134863	27.1152739644757
FAM192A	110.07094954005	145.157897301755	83.0478299165905	124.391308744965	133.164864784523	154.716563209067
FAM193A	69.8266438011628	28.7338196710141	45.794426999958	55.7422706857135	81.6562110413193	90.846570060008
FAM193B	64.2799554144862	48.1874592410272	70.508879666602	54.8693492208365	95.0726632420515	100.486015280116
FAM195A	17.8110327083284	9.82607304811883	14.53791333332	19.5160298933203	13.9952011191952	8.66856584542061
FAM195B	92.506436315574	66.3508063905801	57.061309833281	76.5053312431437	119.801026121832	117.06031317656
FAM196A	4.19083122548903	9.13130020633264	2.7258587499975	6.73396558619357	22.1502995157187	12.0666436568255
FAM196B	1.97215587081837	3.0272245249255	0.81775762499925	9.91389377967387	6.41885164113463	1.73371316908412
FAM198A	3.45127277393214	1.29029242046005	1.2720674166655	2.43170979501435	0.894430146715481	1.10957642821384
FAM198B	19.7215587081837	8.63503389077109	15.5373948749858	21.3865758894852	63.399313340715	43.6895718609199
FAM199X	137.557871989581	283.913959132767	416.329493082952	217.856257020003	197.090313505658	133.634611073004
FAM19A1	0.431409096741518	0.148879894668467	0	0.685866865260457	7.05021409763968	13.6616597723829
FAM19A2	9.86077935409184	4.96266315561557	0.09086195833325	12.9067673735377	34.6197080316933	16.3662523161541
FAM19A4	3.32801303200599	8.287647469878	8.9044719166585	0	0.105227076084174	0
FAM19A5	31.67775367502	44.3662086112032	28.8032407916403	57.8622228147003	91.2844885030212	77.6703499749686
FAM200A	14.2365001924701	17.0219346237614	12.6298122083218	16.3984532330455	13.9425875811531	13.0375230315126
FAM200B	56.3913319312127	99.1043832176429	36.7990931249663	55.8669737521245	39.3023129174391	37.0321132916368
FAM201A	0.123259741926148	1.63767884135314	1.9989630833315	0.436460732438472	0.105227076084174	0
FAM204A	51.0911630283883	76.9709055435975	38.4346083749648	52.4376394258222	41.5120815152068	38.765826460721
FAM206A	30.6300458686478	35.7808013519882	19.8079069166485	33.4204217981459	18.7830330810251	18.9321478063986
FAM207A	7.39558451556888	3.42423757737474	8.63188604165875	8.41745698274197	5.57703503246124	4.85439687343554
FAM208A	134.414748570464	178.755126865273	142.925860458202	128.942970668966	107.331617605858	96.3944522010772
FAM208B	103.353293605075	144.909764143975	199.62372245815	137.921591450557	79.9725778239725	87.7952348824199
FAM20A	3.38964290296907	0.0496266315561557	0	1.6211398633429	0	0
FAM20B	75.9896308974702	110.766641633339	101.947117249907	107.43169171307	104.753554241796	109.917414919933
FAM20C	21.5088249661128	13.7962035726113	23.624109166645	28.8064083409392	40.6702649065334	41.6784645847823
FAM210A	20.5227470307036	26.3021147247625	32.8920289166365	25.3147224814314	13.8373605050689	11.1651128089017
FAM210B	124.985378313114	140.691500461701	122.754505708221	131.125274331158	47.720479004173	56.7270948924325
FAM212A	1.29422729022455	1.14141252579158	0.63603370833275	1.5587883301374	4.41953719553532	3.88351749874843
FAM212B	69.148715220569	18.8581199913392	15.8099807499855	46.6389468377111	52.5609245040451	81.0684277863735
FAM212B-AS1	4.86875980608284	8.83354041699571	3.271030499997	4.17755272476824	6.1557839509242	7.6976864707335
FAM213A	85.850410251562	113.59535963204	79.3224896249273	64.1597276684554	125.588515306462	136.963340357646
FAM213B	66.683520382046	37.4184801933414	65.6931958749398	58.4857381467553	70.2390732861863	64.9102210505095
FAM214A	41.7850525129641	50.8672973450596	55.4257945832825	50.3176872968353	46.8786623954996	58.3221110079899
FAM214B	55.0354747700251	30.6196316701481	32.1651332499705	33.9192340637899	71.0282763568177	78.4331837693657
FAM216A	23.0495717401897	71.8097358617573	49.1563194582883	47.3248137029715	19.4143955375302	14.9792817808868
FAM216B	0.493038967704592	0.595519578673868	0.726895666666	0.187054599616488	1.68363321734679	0.416091160580189
FAM217B	28.5962601268663	41.5871172440585	28.6215168749738	37.4109199232976	46.7734353194155	51.8726980189969
FAM218A	2.40356496755988	6.50108873385639	2.27154895833125	6.60926251978258	4.5247642716195	5.96397330164938
FAM219A	60.6437930276648	69.4276575470618	30.529617999972	99.2012893299442	225.659464662512	197.920695382643
FAM219B	93.5541441219463	108.880829634206	79.7767994165935	80.1840717022679	96.1775475409353	103.121259297124
FAM21A	69.3336048334582	49.4777516614872	61.059235999944	63.723266936017	66.0826037808615	63.869993149059
FAM21C	55.6517734796558	39.9494384027053	45.5218411249583	54.0587792891651	51.7717214334138	47.0876496723247
FAM21EP	3.38964290296907	2.43170494625163	2.81672070833075	3.36698279309679	5.20874026616663	5.75592772135928
FAM220A	33.5266498039122	44.0684488218662	29.2575505833065	37.8473806557361	50.2985423682353	47.5037408329049
FAM221A	6.03972735438125	3.07685115648165	4.361373999996	0.561163798849465	2.4728362879781	5.131790980489
FAM222A	5.30016890282436	7.64250125964798	6.542060999994	7.04572325222106	6.68191933134507	8.39117173836715
FAM222B	32.0475329007985	23.6719032522863	34.7092680833015	42.7731517789703	44.5636667216478	43.8282689144466
FAM227A	34.0813186425799	27.1457674612172	21.1708362916473	19.3913268269093	30.1475572981159	33.4953384267052
FAM227B	4.43735070934133	7.29511483875488	5.815165333328	4.42695885759022	1.73624675538888	1.45631906203066
FAM228A	0.739558451556888	2.67983810403241	0.81775762499925	1.30938219731542	3.6829476629461	3.25938075787815
FAM228B	11.4631559991318	10.8186056792419	6.7237849166605	6.11045025413861	7.62896301610264	7.76703499749686
FAM229A	4.43735070934133	0.843652736454647	1.54465329166525	1.12232759769893	1.89408736951514	2.5658954902445
FAM229B	43.325799287041	51.313937029065	30.6204799583053	40.7779027163944	32.6730071241361	31.2761855702776
FAM24B	3.38964290296907	1.24066578890389	0.27258587499975	2.18230366219236	3.47249351077775	1.1789249549772
FAM26E	1.91052599985529	1.83618536757776	0.45430979166625	2.86817052745282	0	0.0693485267633649
FAM27B	1.04770780637226	0.744399473342335	2.544134833331	1.37173373052091	0.999657222799656	0.693485267633649
FAM27E2	3.51290264489522	3.97013052449245	2.7258587499975	4.36460732438472	3.41987997273566	3.53677486493161
FAM27E3	4.99201954800899	3.0272245249255	2.81672070833075	3.42933432630228	3.05158520644105	3.60612339169497
FAM32A	105.756858572635	109.228216055099	89.044719166585	113.978602699647	99.9657222799656	113.592886838392
FAM35A	47.8247798673454	79.055224068956	74.6885297499315	81.8052115656108	20.6245069124982	24.5493784742312
FAM35BP	12.5724936764671	29.9248588283619	23.7149711249783	24.130043350527	5.15612672812454	7.83638352426023
FAM35DP	17.1947339986976	29.6767256705811	27.8946212083078	28.5570022081172	6.1557839509242	7.6976864707335
FAM3A	43.1409096741518	20.4957988326923	36.8899550832995	32.5475003332689	31.9364175915469	30.3053061955904
FAM3C	65.3276632208584	108.831203002649	61.9678555832765	70.3948809890051	93.2311894105784	71.4289825662658
FAM43A	13.2504222570609	6.74922189163717	9.81309149999101	16.0243440338125	11.2066836029646	7.97508057778696
FAM43B	8.25840270905191	5.7070626289579	12.5389502499885	3.67874045912427	9.31259623344942	5.89462477488601
FAM45A	27.4252925785679	34.6393888261967	23.4423852499785	27.0605654111853	19.6248496896985	17.1984346373145
FAM45B	52.2621305766867	81.0899159627584	50.155800999954	60.9797994749752	34.1461861893146	29.7505179814835
FAM46A	77.0373387038425	23.920036410067	25.804796166643	48.0730321014375	7.94464424435516	31.8309737843845
FAM46B	5.60831825763973	2.08431852535854	16.6277383749848	4.23990425797373	1.73624675538888	0.832182321160378
FAM46C	1.17096754829841	1.24066578890389	1.817239166665	0.187054599616488	1.15749783692592	2.14980432966431
FAM47E	3.14312341911677	2.97759789336934	1.72637720833175	1.12232759769893	0.683975994547133	1.04022790145047
FAM49A	98.2380143151399	97.7148375340705	24.714452666644	90.8461838804078	295.319789030235	301.11130320653
FAM49B	106.927826120933	177.812220865706	101.401945499907	147.461376030998	117.170349219728	97.8507712631078
FAM50A	64.4032151564123	59.2541980780499	87.0457560832535	61.3539086742081	53.4027411127185	59.0849448023869
FAM50B	2.03378574178144	3.0272245249255	3.54361637499675	0.0623515332054961	0.631362456505046	3.7448204452217
FAM53A	3.51290264489522	1.58805220979698	7.0872327499935	1.93289752937038	1.36795198909427	0.693485267633649
FAM53B	57.6239293504742	27.8405403030033	44.4314976249593	56.4904890841794	53.5079681888026	62.0669314532116
FAM53C	103.784702701817	84.7126600663577	113.304862041563	107.618746312686	106.595028073269	107.212822376162
FAM57A	50.2283448349053	21.0913184113662	42.886844333294	43.8954793766692	23.7287056569813	23.9945902601242
FAM57B	25.5147665787126	39.4531720871438	22.6246276249793	45.0801585075737	90.0743771280532	82.5247468484042
FAM58A	16.701695030993	13.4984437832743	14.53791333332	14.4655557036751	16.7837186354258	15.1179788344135
FAM60A	91.8901376059433	321.481319220777	197.079587624819	180.94414936235	11.0488429888383	15.8808126288106
FAM63A	20.2762275468513	15.4835090455206	17.5363579583173	16.8349139654839	22.5712078200554	23.5091505727807
FAM63B	7.51884425749502	28.5849397763457	14.8104992083198	15.1514225689355	21.8872318255083	18.1693140120016
FAM64A	42.8943901902995	39.9494384027053	23.3515232916453	22.6336065535951	8.10248485848142	8.18312615807705
FAM65A	56.6994812860281	26.5502478825433	66.874401333272	69.5219595241281	117.801711676233	116.297479382163
FAM65B	25.4531367077496	26.153234830094	3.18016854166375	29.8040328722271	32.9886883523886	37.2401588719269
FAM65C	2.95823380622755	0.0992532631123114	0.1817239166665	4.61401345720671	2.26238213580975	1.66436464232076
FAM66A	0.61629870963074	0.248133157780778	0.1817239166665	0.685866865260457	3.63033412490401	3.05133517758805
FAM66B	1.97215587081837	1.98506526224623	1.18120545833225	1.68349139654839	11.1540700649225	9.22335405952753
FAM66C	4.86875980608284	2.08431852535854	1.6355152499985	8.91626924838594	11.5223648312171	14.7018876738334
FAM66D	3.01986367719062	1.19103915734774	0.45430979166625	2.93052206065832	8.31293901064977	2.84328959729796
FAM66E	0.61629870963074	0.34738642089309	0.363447833333	0.31175766602748	2.31499567385183	3.25938075787815
FAM69A	21.632084708039	24.3170494625163	12.5389502499885	33.1086641321184	21.6241641352978	18.0999654852382
FAM69B	70.8743516075351	55.3336941851136	86.6823082499205	62.725642404729	80.3408725902671	70.0420120309985
FAM69C	3.94431174163673	0.34738642089309	0.1817239166665	16.211398633429	18.9408736951514	17.5451772711313
FAM71E1	1.4174870321507	2.82871799870087	2.3624109166645	1.30938219731542	2.84113105427271	2.08045580290095
FAM71F1	1.664006516003	0.397013052449245	0.09086195833325	0.810569931671449	5.36658088029289	4.29960865932862
FAM71F2	3.0814935481537	1.14141252579158	1.18120545833225	2.18230366219236	5.84010272267167	4.57700276638208
FAM72A	4.06757148356288	15.3346291508521	6.99637079166025	4.48931039079572	1.42056552713635	2.21915285642768
FAM72B	4.37572083837825	12.108898099702	5.2699935833285	5.42458338887816	1.42056552713635	1.80306169584749
FAM72C	1.78726625792915	7.98988768054106	3.997926166663	2.36935826180885	0.947043684757569	1.1789249549772
FAM72D	2.65008445141218	6.9477284178618	3.90706420832975	1.80819446295939	0.631362456505046	0.832182321160378
FAM73A	21.0774158693713	33.7461094581859	28.8032407916403	30.3028451378711	25.2018847221597	25.5202578489183
FAM73B	29.0276692236078	10.4712192583488	30.893065833305	27.6217292100348	32.8308477382624	33.0098987393617
FAM76A	17.3796236115869	23.0267570420562	19.4444590833155	15.7749379009905	14.7317906517844	13.5229627188561
FAM76B	37.7791109003643	60.4452372353976	29.802722333306	42.1496364469153	35.04061633603	34.6742633816824
FAM78A	0.677928580593814	2.53095820936394	1.54465329166525	3.1175766602748	2.10454152168349	1.80306169584749
FAM78B	1.664006516003	0.69477284178618	0.363447833333	1.12232759769893	12.8903168203114	7.62833794397014
FAM81A	3.45127277393214	1.58805220979698	0.363447833333	9.97624531287937	19.309168461446	9.91683932716118
FAM81B	4.62224032223055	0.744399473342335	1.9989630833315	0.436460732438472	2.20976859776766	0.901530847923743
FAM83D	23.9740198046358	27.1457674612172	21.3525602083138	16.6478593658675	3.6829476629461	4.23026013256526
FAM83G	2.34193509659681	2.5805848409201	8.45016212499225	1.5587883301374	2.99897166839897	1.1789249549772
FAM83H	8.9979611606088	6.25295557607562	28.1672070833075	2.49406132821984	11.8906595975117	6.3107159354662
FAM83H-AS1	6.34787670919662	1.58805220979698	4.5430979166625	1.68349139654839	3.31465289665149	1.87241022261085
FAM84A	16.0853963213623	21.4387048322593	7.26895666666	84.6110305598582	48.9832039171831	48.4052716808287
FAM84B	147.418651343673	169.524573395828	357.541806041339	132.995820327323	82.9715494923714	109.01588407201
FAM86B1	13.6818313538024	3.67237073515552	5.90602729166125	9.5397845804409	4.73521842378784	3.67547191845834
FAM86B2	4.56061045126747	1.53842557824083	2.45327287499775	4.86341959002869	1.84147383147305	1.94175874937422
FAM86B3P	6.34787670919662	3.97013052449245	7.54154254165975	4.86341959002869	2.84113105427271	3.88351749874843
FAM86C1	7.08743516075351	3.57311747204321	10.0856773749908	8.41745698274197	4.94567257595619	4.50765423961872
FAM86C2P	7.82699361231039	4.41677020849786	13.5384317916543	7.54453551786502	4.36692365749323	4.09156307903853
FAM86DP	13.0655326441717	7.04698168097411	17.1729101249843	11.4103305766058	8.83907439107064	10.1248849074513
FAM86EP	6.22461696727047	2.77909136714472	8.26843820832575	5.67398952170014	4.15646950532488	3.67547191845834
FAM86FP	5.54668838667666	4.21826368227323	5.451717499995	6.04809872093312	2.99897166839897	3.05133517758805
FAM86HP	7.45721438653195	3.07685115648165	8.5410240833255	4.55166192400121	5.15612672812454	4.57700276638208
FAM86JP	3.94431174163673	2.13394515691469	4.9065457499955	3.86579505874076	2.15715505972557	3.12068370435142
FAM87B	1.4174870321507	0.0496266315561557	0	0.623515332054961	0.526135380420871	0.624136740870284
FAM89A	8.38166245097806	14.1932166250605	12.5389502499885	16.0243440338125	8.36555254869186	7.14289825662658
FAM89B	50.3516045768314	49.0311119774818	28.2580690416408	48.5094928338759	65.6616954765248	76.7688191270449
FAM8A1	91.7052479930541	205.305374747816	201.259237708149	141.787386509298	105.069235470048	84.3278085442517
FAM91A1	89.8563518641619	102.727127321242	94.7690225415798	85.4839520247351	59.6111386016847	48.474620207592
FAM92A1	30.013747159017	60.8422502878469	27.1677255416418	34.2309917298173	19.0461007712355	18.7241022261085
FAM92B	1.10933767733533	0.992532631123114	1.54465329166525	1.18467913090443	0.36829476629461	0.624136740870284
FAM95B1	0.92444806444611	0.992532631123114	0.27258587499975	5.29988032246717	2.42022274993601	1.94175874937422
FAM95C	0.061629870963074	1.58805220979698	3.271030499997	0.935272998082441	0.105227076084174	0.0693485267633649
FAM96A	41.6001629000749	64.5146210230024	43.7046019582933	42.5860971793538	16.3628103310891	19.0708448599253
FAM96B	64.0334359306339	68.1869917581579	81.9574864165915	62.0397755394686	50.5616100584458	53.606411188081
FAM98A	59.3495657374402	49.5770049245995	58.6968250832795	98.3907193982728	37.3029984718398	35.7838398098963
FAM98B	77.3454880586578	93.9432135358027	60.9683740416108	60.1068780100982	47.089116547668	46.186118824401
FAM98C	12.6341235474302	13.5480704148305	14.6287752916533	11.5350336430168	14.2056552713635	11.5812039694819
FAN1	52.0772409637975	50.0236446086049	53.1542456249513	62.1644786058796	44.2479854933953	55.4094728839285
FANCA	33.4033900619861	19.1062531491199	45.7035650416248	18.5807568952378	16.5206509452154	18.5160566458184
FANCB	2.52682470948603	6.55071536541255	10.7217110833235	3.55403739271328	2.42022274993601	1.73371316908412
FANCC	32.3556822556138	19.9995325171307	26.531691833309	23.9429887509105	15.5736072604578	18.3773595922917
FANCD2	37.532591416512	50.6687908188349	52.2456260416188	37.7850291225306	13.3638386626901	18.0306169584749
FANCE	11.3398962572056	9.6275665218942	11.0851589166565	10.0385968460849	11.7328189833854	11.3731583891918
FANCF	29.5823380622755	30.8181381963727	21.443422166647	29.7416813390216	24.149613961318	21.2206491895896
FANCG	35.806955029546	27.3442739874418	40.8878812499625	24.130043350527	19.8353038418669	23.370453519254
FANCI	78.0850465102147	98.6081169020813	107.762282583235	75.0088944462118	33.0939154284728	37.6562500325071
FANCL	24.5903185142665	23.274890199837	24.0784189583113	17.1466716315114	12.7324762061851	14.3551450400165
FANCM	10.846857289501	20.3469189380238	16.1734285833185	15.2761256353465	8.20771193456559	8.73791437218397
FANK1	13.1271625151348	6.74922189163717	4.27051204166275	7.23277785183754	4.68260488574576	4.78504834667218
FAP	9.42937025735032	4.8137832609471	1.9989630833315	10.4750575785233	0.473521842378784	1.3869705352673
FAR1	141.440553860255	231.111223157017	170.366171874844	153.571826285137	102.122877339691	88.9741598373971
FAR2	2.28030522563374	8.287647469878	2.3624109166645	8.47980851594746	14.2056552713635	26.1443945897886
FAR2P1	22.1867535467066	2.92797126181319	0.63603370833275	5.92339565452213	30.9893739067893	46.7409070385079
FAR2P2	7.27232477364273	7.94026104898491	1.453791333332	1.6211398633429	4.41953719553532	6.72680709604639
FARP1	98.5461636699553	62.6784356554246	87.0457560832535	101.882405257781	146.160408680918	165.534933384152
FARP2	16.8249547729192	13.1014307308251	26.168243999976	21.6359820223071	19.8353038418669	22.1915285642768
FARS2	18.9820002566268	15.4835090455206	23.4423852499785	13.6549857720036	10.5227076084174	10.263581960978
FARSA	75.6198516716918	49.3288717668188	141.381207166537	94.400221273121	67.3979422319136	64.2167357828759
FARSB	83.0770660582237	130.418787729577	90.7710963749168	111.172783705399	83.1820036445398	85.6454305527556
FAS	29.3974484493863	7.98988768054106	22.0794558749798	28.1828930088842	2.94635813035688	2.08045580290095
FASN	463.086850416538	110.071868791553	636.57888008275	459.967260456944	667.876251906254	658.67230719844
FASTK	68.2242671561229	27.1953940927733	67.964744833271	55.92932528533	56.4543263191595	55.1320787768751
FASTKD1	19.0436301275899	43.671435769417	27.8037592499745	48.6341959002869	22.0450724396345	26.0750460630252
FASTKD2	58.8565267697356	74.8369603866828	86.3188604165875	87.229794954489	46.7734353194155	44.5217541820802
FASTKD3	13.9899807086178	14.987242729959	15.991704666652	17.5831323639499	11.8906595975117	11.5812039694819
FASTKD5	28.5962601268663	16.9226813606491	28.5306549166405	33.4827733313514	25.9910877927911	28.2248503926895
FAT1	536.30313712067	259.051016723133	795.223859332604	480.667969481169	402.756633712177	383.913444161988
FAT3	93.6157739929094	66.946325969254	30.3478940833055	214.98808649255	378.764860364985	645.4960871134
FAT4	130.963475796532	68.7825113368318	48.6111477082888	190.48393394279	259.069061319237	292.512085887873
FAU	232.036464175973	182.427497600428	249.779523458104	219.789154549374	133.480546012775	151.318485397662
FAXC	25.7612860625649	49.2792451352626	11.266882833323	53.6223185567266	62.4522696559574	62.6910681940818
FAXDC2	22.8646821273004	18.4114803073338	12.6298122083218	8.66686311556395	13.2059980485639	12.4827348174057
FBF1	27.3636627076048	8.88316704855187	21.3525602083138	12.0338459086607	23.0447296624342	19.4869360205055
FBL	188.587405147006	143.520218460402	240.239017833113	131.624086596802	48.9832039171831	58.8768992220968
FBLIM1	15.7156170955839	18.6099868335584	19.3535971249823	21.3242243562797	41.669922129333	30.7213973561706
FBLL1	13.4969417409132	16.575294939756	8.5410240833255	16.086695567018	39.5127670696074	29.9585635617736
FBLN1	209.726450887341	57.8150257629214	65.3297480416068	111.235135238605	29.0952865372742	26.3524401700786
FBLN2	54.973844899062	17.7167074655476	56.334414166615	31.6122273351865	3.05158520644105	4.57700276638208
FBLN5	455.937785384821	13.5976970463867	10.539987166657	116.098554828634	96.2301610789774	136.755294777356
FBLN7	8.07351309616269	3.72199736671168	10.539987166657	5.48693492208365	7.15544117372385	9.22335405952753
FBN1	162.024930761921	90.0227096428664	170.82048166651	192.666237604983	62.1365884277049	42.5106469059427
FBN2	91.8285077349802	352.497963943374	1151.40273599894	60.0445264768927	16.7311050973837	26.0056975362618
FBN3	0.801188322519962	11.0667388370227	5.451717499995	5.61163798849465	90.0743771280532	116.366827908926
FBRS	72.9081373493165	23.6222766207301	61.9678555832765	51.3153118281233	63.2414727265888	61.0960520785244
FBRSL1	78.7013452198455	23.0763836736124	75.4154254165975	57.0516528830289	80.7617808946038	88.766114257107
FBXL12	16.3319158052146	11.7615116788089	17.082048166651	13.4055796391817	12.8377032822693	11.6505524962453
FBXL13	2.40356496755988	1.88581199913392	1.18120545833225	3.49168585950778	1.42056552713635	0.832182321160378
FBXL14	20.7076366435929	5.95519578673868	13.2658459166545	13.0314704399487	17.9938300103938	17.2677831640779
FBXL15	16.4551755471408	10.0742062058996	18.3541155833165	19.5160298933203	18.5199653908147	18.9321478063986
FBXL16	29.8904874170909	20.5454254642485	16.0825666249853	32.9839610657074	90.9688072747687	87.3097951950764
FBXL17	48.2561889640869	34.6890154577528	24.5327287499775	54.3705369551926	56.5069398572016	42.8573895397595
FBXL18	35.5604355456937	11.9600182050335	25.804796166643	32.9839610657074	44.9845750259845	43.0654351200496
FBXL19	48.5027084479392	30.4707517754796	46.4304607082908	52.4999909590277	126.640786067304	116.158782328636
FBXL19-AS1	2.71171432237525	1.14141252579158	1.18120545833225	3.86579505874076	4.5247642716195	6.44941298899293
FBXL2	21.8786041918913	55.7307072375628	21.2616982499805	29.3675721397886	46.9312759335417	39.528660255118
FBXL20	36.9779225778444	42.9270362960747	38.3437464166315	39.842629718312	59.4532979875585	52.080743599287
FBXL22	0.677928580593814	0.198506526224623	0.63603370833275	1.30938219731542	0.526135380420871	0.485439687343554
FBXL3	65.8823320595261	57.8150257629214	39.252365999964	59.6704172776597	71.2913440470281	45.9087247173475
FBXL4	17.7494028373653	37.1703470355606	31.8016854166375	25.1276678818149	7.15544117372385	9.36205111305426
FBXL5	113.892001539761	169.62382665894	118.756579541558	117.345585492744	113.750469246992	109.2239296523
FBXL6	22.3100132886328	5.50855610273328	25.3504863749768	17.0219685651004	17.6255352440992	19.4175874937422
FBXL7	88.6237544449004	52.3560962917442	77.414388499929	38.5955990542021	58.3484136886746	81.5538674737171
FBXL8	0.801188322519962	0.496266315561557	1.6355152499985	0.810569931671449	0.73658953258922	0.554788214106919
FBXO10	31.0614549653893	25.2103288305271	42.159948666628	34.6674524622558	24.8862034939072	23.0237108854371
FBXO11	112.043105410868	126.002017521079	102.492288999906	137.485130718119	161.57617532725	176.075909452183
FBXO15	4.56061045126747	2.87834463025703	0.9086195833325	3.05522512706931	3.41987997273566	2.08045580290095
FBXO16	6.53276632208584	13.3495638886059	8.26843820832575	5.92339565452213	10.4700940703753	9.29270258629089
FBXO17	9.12122090253495	15.5331356770767	19.5353210416488	9.78919071326288	4.05124242924071	1.80306169584749
FBXO18	72.1069490267965	35.4334149310952	67.7830209166045	64.6585399340994	44.3532125694795	45.3539365032406
FBXO2	23.4809808369312	26.6991277772118	17.6272199166505	6.60926251978258	13.5216792768164	7.35094383691668
FBXO21	112.905923604352	128.086336046438	140.926897374871	135.11577245631	130.797255572629	140.569463749341
FBXO22	35.0673965779891	48.6340989250326	51.246144499953	45.7660253728341	21.9398453635503	21.4286947698797
FBXO24	1.4174870321507	0.744399473342335	0.81775762499925	1.30938219731542	0.473521842378784	0.346742633816824
FBXO25	23.0495717401897	25.7065951460886	20.8982504166475	21.1995212898687	19.7300767657827	23.4398020460173
FBXO27	5.30016890282436	4.71452999783479	12.4480882916553	2.74346746104183	2.89374459231479	3.46742633816824
FBXO28	51.2144227703145	64.5146210230024	64.330266499941	72.9512938504304	42.6695793521327	42.5106469059427
FBXO3	42.4013512225949	56.1773469215682	37.6168507499655	35.4156708607218	42.248671047796	43.4121777538664
FBXO30	38.4570394809582	50.1725245032734	41.9782247499615	44.6436977751352	50.8246777486562	40.3608425762784
FBXO31	48.6875980608284	30.5203784070357	55.5166565416158	40.6531996499834	69.8707785198917	59.8477785967839
FBXO32	104.6475208953	4.16863705071708	4.1796500833295	28.3075960752952	122.905224866316	87.5871893021298
FBXO33	24.8368379981188	38.2125062982399	41.1604671249623	24.6288556161709	26.1489284069173	24.9654696348114
FBXO34	28.0415912881987	45.3587412423263	28.5306549166405	44.3942916423132	40.4071972163229	32.5938075787815
FBXO36	18.7354807727745	10.7193524161296	8.63188604165875	21.0748182234577	13.9425875811531	9.77814227363445
FBXO38	42.3397213516318	70.5194434412972	57.424757666614	53.2482093574936	50.8772912866983	50.2083333766762
FBXO4	2.89660393526448	5.75668926051406	9.81309149999101	1.43408526372641	2.36760921189392	4.99309392696227
FBXO41	51.5842019960929	28.2375533554526	56.1526902499485	73.4501061160744	162.628446088091	126.630409869904
FBXO42	46.8387019319362	45.1106080845455	50.6101107916203	58.9845504123993	74.3429292534691	72.0531193071361
FBXO44	50.7213838026099	37.1207204040045	44.4314976249593	33.7321794641734	67.6610099221241	62.2749770335016
FBXO45	37.3477018036228	56.3758534477929	43.8863258749598	68.9607957252786	58.558867840843	51.5953039119435
FBXO46	22.6181626434481	10.2230861005681	21.7160080416468	20.0148421589642	19.5722361516564	22.1915285642768
FBXO48	0.862818193483036	2.87834463025703	1.090343499999	1.87054599616488	1.47317906517844	1.80306169584749
FBXO5	36.2383641262875	56.4751067109052	36.0721974583003	32.4851488000634	12.4694085159747	13.106871558276
FBXO6	5.17690916089821	2.87834463025703	4.08878812499625	2.11995212898687	5.78748918462959	4.43830571285535
FBXO7	111.919845668942	121.634873944138	101.49280745824	85.4216004915296	74.6059969436796	73.8561810029836
FBXO8	18.9820002566268	22.4808640949385	15.1739470416528	18.6431084284433	10.259639918207	9.84749080039781
FBXO9	53.9261370926897	46.5994070312302	60.6049262082778	63.6609154028115	57.7696647702117	54.7159876162949
FBXW11	131.949553731941	143.569845091958	134.293974416544	153.322420152315	180.359208408275	160.95793061777
FBXW2	97.6833454764722	105.258085530606	120.119508916557	119.216131488908	142.793142246225	142.164479864898
FBXW4	3.14312341911677	7.98988768054106	11.7211926249893	9.04097231479693	2.78851751623062	3.60612339169497
FBXW4P1	1.4174870321507	0.69477284178618	1.18120545833225	0.810569931671449	0.999657222799656	0.346742633816824
FBXW5	78.331565994067	37.1207204040045	78.9590417915943	70.4572325222106	92.6524404921155	89.5982965782674
FBXW7	43.8188382547456	56.2766001846805	46.3395987499575	53.4976154903156	86.2335888509808	58.5995051150433
FBXW8	45.7293642546009	37.5177334564537	58.3333772499465	50.4423903632463	48.1940008465518	41.5397675312556
FBXW9	48.7492279317915	11.9600182050335	28.5306549166405	33.8568825305844	25.0440441080335	22.6076197248569
FCF1	44.6200265772656	46.0535140841125	34.890991999968	36.1015377259822	24.6757493417389	22.8850138319104
FCGBP	7.21069490267965	1.93543863069007	5.54257945832825	3.80344352553526	3.36726643469358	3.46742633816824
FCGRT	27.1171432237525	8.38690073299031	20.8073884583143	15.338477168552	10.83838883667	10.4022790145047
FCHO1	17.0098443858084	13.2999372570497	17.7180818749838	12.0961974418662	24.4652951895705	26.0056975362618
FCHO2	13.4969417409132	33.9942426159666	27.985483166641	19.1419206940873	31.3050551350419	26.3524401700786
